cluster_id,signal_count,state_ratio,state_count,category_count,source_count,source_type_count,span_hours,burstiness,has_state,has_trusted,is_mixed,label,label_source,label_confidence,hostile_narrative,operation,is_state_origin
6866,15,0.8667,13,2,1,1,109.7,0.0651,1,1,1,unlabeled,unlabeled,0,,,True
6867,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6868,15,0.7333,11,2,1,1,133.62,-0.1676,1,1,1,unlabeled,unlabeled,0,,,True
6869,15,1.0,15,1,1,1,89.79,0.0706,1,0,0,unlabeled,unlabeled,0,,,True
6870,2,0.5,1,1,2,2,2.26,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6871,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6872,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6873,7,0.0,0,0,7,1,71.85,0.0782,0,0,0,unlabeled,unlabeled,0,,,True
6874,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6875,3,1.0,3,1,1,1,47.67,-0.6772,1,0,0,unlabeled,unlabeled,0,,,True
6876,7,0.8571,6,2,1,1,105.57,0.1431,1,1,1,unlabeled,unlabeled,0,,,True
6877,7,0.8571,6,2,1,1,79.34,0.0699,1,1,1,unlabeled,unlabeled,0,,,True
6878,11,0.8182,9,2,1,1,80.01,0.1092,1,1,1,unlabeled,unlabeled,0,,,True
6879,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6880,7,1.0,7,1,1,1,13.52,0.1077,1,0,0,unlabeled,unlabeled,0,,,True
6881,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6882,4,1.0,4,1,1,1,20.01,-0.1727,1,0,0,unlabeled,unlabeled,0,,,True
6883,6,1.0,6,1,1,1,20.31,0.048,1,0,0,unlabeled,unlabeled,0,,,True
6884,3,0.6667,2,2,1,1,75.83,-0.0534,1,1,1,unlabeled,unlabeled,0,,,True
6885,2,1.0,2,1,1,1,59.24,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6886,2,1.0,2,1,1,1,30.85,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6887,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6888,5,0.8,4,2,1,1,88.83,0.038,1,1,1,unlabeled,unlabeled,0,,,True
6889,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6890,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6891,3,1.0,3,1,1,1,0.85,-0.9503,1,0,0,unlabeled,unlabeled,0,,,True
6892,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6893,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6894,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6895,3,0.0,0,2,1,1,49.22,-0.0695,0,1,0,unlabeled,unlabeled,0,,,False
6896,2,1.0,2,1,1,1,41.85,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6897,4,0.75,3,2,1,1,59.1,-0.291,1,1,1,unlabeled,unlabeled,0,,,True
6898,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6899,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6900,8,0.75,6,2,1,1,75.55,-0.0482,1,1,1,unlabeled,unlabeled,0,,,True
6901,2,1.0,2,1,1,1,46.09,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6902,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6903,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6904,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6905,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6906,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6907,2,1.0,2,1,1,1,0.61,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6908,4,0.0,0,2,1,1,94.25,-0.4417,0,1,0,unlabeled,unlabeled,0,,,False
6909,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6910,2,1.0,2,1,1,1,15.62,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6911,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6912,5,1.0,5,1,1,1,90.87,-0.1029,1,0,0,unlabeled,unlabeled,0,,,True
6913,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6914,4,0.5,2,2,1,1,53.01,0.1044,1,1,1,unlabeled,unlabeled,0,,,True
6915,2,0.0,0,1,1,1,9.5,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6916,2,0.5,1,2,1,1,24.04,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6917,4,0.5,2,2,1,1,52.4,0.1304,1,1,1,unlabeled,unlabeled,0,,,True
6918,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6919,2,0.0,0,1,1,1,0.19,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6920,2,0.0,0,1,1,1,7.77,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6921,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6922,5,0.4,2,2,1,1,108.89,-0.0868,1,1,1,unlabeled,unlabeled,0,,,True
6923,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6924,3,0.0,0,1,1,1,29.4,-0.038,0,1,0,unlabeled,unlabeled,0,,,True
6925,5,0.0,0,1,1,1,37.84,-0.0527,0,1,0,unlabeled,unlabeled,0,,,True
6926,13,0.5385,7,2,1,1,107.41,-0.0285,1,1,1,unlabeled,unlabeled,0,,,True
6927,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6928,10,0.6,6,2,1,1,133.39,-0.1085,1,1,1,unlabeled,unlabeled,0,,,True
6929,7,0.7143,5,2,1,1,134.3,-0.1456,1,1,1,unlabeled,unlabeled,0,,,True
6930,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6931,3,0.0,0,0,2,2,0.22,-0.3431,0,0,0,unlabeled,unlabeled,0,,,True
6932,3,0.0,0,1,3,2,157.8,-0.0001,0,1,0,unlabeled,unlabeled,0,,,False
6933,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6934,6,0.0,0,2,2,2,166.5,-0.4954,0,1,0,unlabeled,unlabeled,0,,,False
6935,2,0.0,0,0,1,1,4.98,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6936,3,0.0,0,0,2,1,10.39,-0.4406,0,0,0,unlabeled,unlabeled,0,,,True
6937,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6938,9,0.1111,1,1,6,2,286.04,0.4148,1,0,0,unlabeled,unlabeled,0,,,True
6939,2,0.0,0,0,2,1,2.45,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6940,2,0.0,0,0,1,1,2.07,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6941,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6942,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6943,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6944,2,0.0,0,0,2,1,2.7,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6945,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6946,3,0.0,0,0,2,1,8.98,-0.3291,0,0,0,unlabeled,unlabeled,0,,,True
6947,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6948,4,0.0,0,0,1,1,20.55,-0.0585,0,0,0,unlabeled,unlabeled,0,,,False
6949,2,0.0,0,0,2,1,24.26,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6950,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6951,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6952,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6953,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6954,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6955,3,0.0,0,0,1,1,23.73,-0.8061,0,0,0,unlabeled,unlabeled,0,,,True
6956,2,0.0,0,0,2,1,14.16,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6957,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6958,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6959,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6960,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6961,2,0.0,0,0,1,1,14.83,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6962,2,0.0,0,0,1,1,1.08,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6963,3,0.0,0,0,1,1,27.77,-0.0815,0,0,0,unlabeled,unlabeled,0,,,False
6964,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6965,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6966,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6967,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6968,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6969,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6970,3,0.0,0,0,1,1,43.72,-0.525,0,0,0,unlabeled,unlabeled,0,,,True
6971,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6972,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6973,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6974,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6975,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6976,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6977,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6978,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6979,3,1.0,3,1,1,1,27.86,-0.6339,1,0,0,unlabeled,unlabeled,0,,,True
6980,2,0.0,0,0,1,1,0.6,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6981,2,1.0,2,1,1,1,2.54,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6982,5,0.4,2,2,2,2,151.1,-0.1944,1,1,1,unlabeled,unlabeled,0,,,True
6983,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6984,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6985,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6986,11,0.9091,10,2,1,1,93.41,0.0607,1,1,1,unlabeled,unlabeled,0,,,True
6987,4,0.75,3,2,1,1,100.44,-0.1924,1,1,1,unlabeled,unlabeled,0,,,True
6988,3,0.6667,2,2,1,1,81.57,-0.0787,1,1,1,unlabeled,unlabeled,0,,,True
6989,2,0.0,0,0,1,1,10.42,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
6990,3,0.0,0,0,1,1,72.9,-0.1706,0,0,0,unlabeled,unlabeled,0,,,True
6991,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6992,3,0.6667,2,2,1,1,105.36,-0.1138,1,1,1,unlabeled,unlabeled,0,,,True
6993,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6994,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6995,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6996,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6997,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6998,4,1.0,4,1,1,1,84.32,-0.4913,1,0,0,unlabeled,unlabeled,0,,,True
6999,2,1.0,2,1,1,1,16.37,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7000,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7001,3,1.0,3,1,1,1,2.64,-0.1154,1,0,0,unlabeled,unlabeled,0,,,True
7002,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7003,2,1.0,2,1,1,1,1.52,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7004,2,1.0,2,1,1,1,21.38,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7005,2,0.5,1,2,1,1,45.98,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
7006,5,1.0,5,1,1,1,27.9,0.0309,1,0,0,unlabeled,unlabeled,0,,,True
7007,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7008,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7009,10,0.9,9,2,1,1,95.28,0.0651,1,1,1,unlabeled,unlabeled,0,,,True
7010,2,1.0,2,1,1,1,3.51,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7011,2,0.0,0,2,1,1,30.82,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
7012,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7013,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7014,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7015,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7016,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7017,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7018,3,1.0,3,1,1,1,55.41,-0.2057,1,0,0,unlabeled,unlabeled,0,,,True
7019,5,0.8,4,2,1,1,70.45,-0.0033,1,1,1,unlabeled,unlabeled,0,,,True
7020,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7021,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7022,6,0.6667,4,2,2,2,109.08,0.0414,1,1,1,unlabeled,unlabeled,0,,,True
7023,4,0.75,3,2,1,1,49.99,-0.1074,1,1,1,unlabeled,unlabeled,0,,,True
7024,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7025,2,1.0,2,1,1,1,61.77,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7026,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7027,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7028,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7029,15,0.9333,14,1,2,2,142.35,0.2381,1,0,0,unlabeled,unlabeled,0,,,True
7030,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7031,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7032,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7033,2,0.5,1,2,1,1,41.97,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
7034,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7035,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7036,2,0.0,0,0,2,1,2.17,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
7037,2,0.0,0,0,2,1,0.42,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
7038,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7039,2,0.0,0,0,1,1,0.58,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7040,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7041,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7042,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7043,4,0.0,0,0,4,1,1.86,-0.2816,0,0,0,unlabeled,unlabeled,0,,,True
7044,3,0.0,0,0,3,1,0.91,-0.398,0,0,0,unlabeled,unlabeled,0,,,False
7045,4,0.0,0,0,3,2,24.15,-0.0639,0,0,0,unlabeled,unlabeled,0,,,False
7046,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7047,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7048,5,0.0,0,0,4,1,17.22,0.0657,0,0,0,unlabeled,unlabeled,0,,,False
7049,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7050,4,0.0,0,0,4,1,2.95,-0.0705,0,0,0,unlabeled,unlabeled,0,,,False
7051,2,0.0,0,0,2,1,1.25,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7052,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7053,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7054,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7055,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7056,3,0.0,0,0,3,1,36.24,-0.0734,0,0,0,unlabeled,unlabeled,0,,,False
7057,2,0.0,0,0,2,1,0.5,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
7058,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7059,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7060,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7061,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7062,2,0.0,0,0,2,2,4.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7063,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7064,3,0.0,0,0,3,1,48.19,-0.4339,0,0,0,unlabeled,unlabeled,0,,,True
7065,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7066,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7067,3,0.0,0,0,3,1,1.8,-0.1247,0,0,0,unlabeled,unlabeled,0,,,False
7068,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7069,3,0.0,0,0,3,1,17.48,-0.04,0,0,0,unlabeled,unlabeled,0,,,False
7070,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7071,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7072,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7073,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7074,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7075,2,0.0,0,0,2,1,0.14,-1.0,0,0,0,unlabeled,unlabeled,0,,,True
7076,2,0.0,0,0,2,1,48.88,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7077,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7078,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7079,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7080,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7081,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7082,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7083,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7084,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7085,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7086,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7087,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7088,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7089,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7090,5,0.0,0,0,3,1,71.93,0.025,0,0,0,unlabeled,unlabeled,0,,,True
7091,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7092,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7093,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7094,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7095,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7096,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7097,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7098,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7099,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7100,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7101,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7102,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7103,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7104,4,1.0,4,1,1,1,45.88,-0.1471,1,0,0,unlabeled,unlabeled,0,,,True
7105,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7106,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7107,5,1.0,5,1,1,1,45.76,-0.0232,1,0,0,unlabeled,unlabeled,0,,,True
7108,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7109,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7110,2,0.5,1,2,1,1,45.79,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
7111,3,1.0,3,1,1,1,3.77,-0.163,1,0,0,unlabeled,unlabeled,0,,,True
7112,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7113,2,1.0,2,1,1,1,0.92,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7114,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
7115,2,0.5,1,1,2,2,69.44,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
7116,8,0.625,5,2,1,1,87.15,-0.1314,1,1,1,unlabeled,unlabeled,0,,,True
7117,2,0.0,0,1,1,1,75.33,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
7118,2,0.0,0,2,1,1,8.93,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
7119,3,0.0,0,2,2,2,4.18,-0.0146,0,1,0,unlabeled,unlabeled,0,,,True
7120,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7121,6,0.8333,5,2,1,1,90.44,-0.0532,1,1,1,unlabeled,unlabeled,0,,,True
7122,2,0.0,0,1,1,1,0.25,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
7123,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7124,4,0.5,2,2,1,1,24.74,-0.0114,1,1,1,unlabeled,unlabeled,0,,,True
7125,6,0.5,3,2,1,1,79.85,0.1887,1,1,1,unlabeled,unlabeled,0,,,True
7126,3,0.6667,2,2,1,1,95.74,-0.3308,1,1,1,unlabeled,unlabeled,0,,,True
7127,2,0.0,0,1,1,1,43.65,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
7128,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7129,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
7130,2,0.0,0,0,2,1,0.01,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7131,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7132,3,0.0,0,0,2,1,8.03,-0.2975,0,0,0,unlabeled,unlabeled,0,,,True
7133,2,0.0,0,0,2,1,4.31,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7134,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7135,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7136,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7137,2,0.0,0,0,2,1,3.76,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7138,2,0.0,0,0,2,1,53.09,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7139,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7140,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7141,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7142,3,0.0,0,0,3,1,1.69,-0.924,0,0,0,unlabeled,unlabeled,0,,,False
7143,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7144,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7145,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7146,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7147,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7148,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7149,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7150,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7151,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7152,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7153,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7154,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7155,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7156,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7157,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7158,2,0.0,0,0,2,1,0.28,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
7159,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7160,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7161,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
7162,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
